sampleid	Study	Link	Host	Phylum	Class	Order	Family	Genus	Species	Diet	16S 515F-806R	Elevation	Latitude	Longitude	Year_Collected	Year_Given	Precipitation	Temp_Min	Temp_Max	Temp_Mean	Rel_Hum	Sun_Shine	Wind	ETo	Land_Water_Air	AquaStat_Link	Climate_Notes	Included	ExclusionReason	Captivity	GMTOL_Notes	16S515F-806R	initials
Lianchen1	Lianchen_et_al_2021	https://link.springer.com/article/10.1186/s12866-021-02259-2	Apple Snail	Mollusca	Gastropoda	Caenogastropoda	Ampullariidae	Pomacea	Pomacea_Canaliculata	Omnivore	V3-V4	73	28.4672	119.9229	2019		144.8333333	2.8	31.9	17.8	68.44166667	13071304.83	1.5	80.58333333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=28.4671999&lon=119.92293&year=2019&datasource=agera5					similarreversereadandforwardread_onlyusedforwardread	V3-V4	DW
Lianchen2	Lianchen_et_al_2021	https://link.springer.com/article/10.1186/s12866-021-02259-2	Apple Snail	Mollusca	Gastropoda	Caenogastropoda	Ampullariidae	Pomacea	Pomacea_Canaliculata	Omnivore	V3-V4	73	28.4672	119.9229	2019		144.8333333	2.8	31.9	17.8	68.44166667	13071304.83	1.5	80.58333333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=28.4671999&lon=119.92293&year=2019&datasource=agera5					similarreversereadandforwardread_onlyusedforwardread	V3-V4	DW
Lianchen3	Lianchen_et_al_2021	https://link.springer.com/article/10.1186/s12866-021-02259-2	Apple Snail	Mollusca	Gastropoda	Caenogastropoda	Ampullariidae	Pomacea	Pomacea_Canaliculata	Omnivore	V3-V4	73	28.4672	119.9229	2019		144.8333333	2.8	31.9	17.8	68.44166667	13071304.83	1.5	80.58333333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=28.4671999&lon=119.92293&year=2019&datasource=agera5					similarreversereadandforwardread_onlyusedforwardread	V3-V4	DW
Lianchen4	Lianchen_et_al_2021	https://link.springer.com/article/10.1186/s12866-021-02259-2	Apple Snail	Mollusca	Gastropoda	Caenogastropoda	Ampullariidae	Pomacea	Pomacea_Canaliculata	Omnivore	V3-V4	73	28.4672	119.9229	2019		144.8333333	2.8	31.9	17.8	68.44166667	13071304.83	1.5	80.58333333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=28.4671999&lon=119.92293&year=2019&datasource=agera5					similarreversereadandforwardread_onlyusedforwardread	V3-V4	DW
Lianchen5	Lianchen_et_al_2021	https://link.springer.com/article/10.1186/s12866-021-02259-2	Apple Snail	Mollusca	Gastropoda	Caenogastropoda	Ampullariidae	Pomacea	Pomacea_Canaliculata	Omnivore	V3-V4	73	28.4672	119.9229	2019		144.8333333	2.8	31.9	17.8	68.44166667	13071304.83	1.5	80.58333333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=28.4671999&lon=119.92293&year=2019&datasource=agera5					similarreversereadandforwardread_onlyusedforwardread	V3-V4	DW
Vasemagi1	Vasemagi_et_al_2017	https://journals.asm.org/doi/full/10.1128/mSphere.00418-17	Brown Trout	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Salmo	Salmo_Trutta	Carnivore	V3-V4	35	59.5748	26.113	2013		56.16666667	-10.4	20.8	6.475	74.48333333	10015178.83	4.4	48.91666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=59.57479567724479&lon=26.11302183783469&year=2013&datasource=agera5						V3-V4	KS
Vasemagi2	Vasemagi_et_al_2017	https://journals.asm.org/doi/full/10.1128/mSphere.00418-17	Brown Trout	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Salmo	Salmo_Trutta	Carnivore	V3-V4	35	59.5748	26.113	2013		56.16666667	-10.4	20.8	6.475	74.48333333	10015178.83	4.4	48.91666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=59.57479567724479&lon=26.11302183783469&year=2013&datasource=agera5						V3-V4	KS
Vasemagi3	Vasemagi_et_al_2017	https://journals.asm.org/doi/full/10.1128/mSphere.00418-17	Brown Trout	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Salmo	Salmo_Trutta	Carnivore	V3-V4	35	59.5748	26.113	2013		56.16666667	-10.4	20.8	6.475	74.48333333	10015178.83	4.4	48.91666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=59.57479567724479&lon=26.11302183783469&year=2013&datasource=agera5						V3-V4	KS
Vasemagi4	Vasemagi_et_al_2017	https://journals.asm.org/doi/full/10.1128/mSphere.00418-17	Brown Trout	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Salmo	Salmo_Trutta	Carnivore	V3-V4	35	59.5748	26.113	2013		56.16666667	-10.4	20.8	6.475	74.48333333	10015178.83	4.4	48.91666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=59.57479567724479&lon=26.11302183783469&year=2013&datasource=agera5						V3-V4	KS
Vasemagi5	Vasemagi_et_al_2017	https://journals.asm.org/doi/full/10.1128/mSphere.00418-17	Brown Trout	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Salmo	Salmo_Trutta	Carnivore	V3-V4	35	59.5748	26.113	2013		56.16666667	-10.4	20.8	6.475	74.48333333	10015178.83	4.4	48.91666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=59.57479567724479&lon=26.11302183783469&year=2013&datasource=agera5						V3-V4	KS
sylvain1	Sylvain_et_al_2020	https://journals.asm.org/doi/full/10.1128/AEM.00789-20	Flag Cichlid	Chordata	Actinopterygii	Cichliformes	Cichlidae	Mesonauta	Mesonauta_Festivus	Omnivore	V3-V4	46	-3.119	-60.0217	2015		226.25	24.6	34.5	28.14166667	70.43333333	17724408.42	2	126.0833333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-3.1190275&lon=-60.0217314&year=2015&datasource=agera5					useddatafor1speciesof3instudy	V3-V4	AK
sylvain2	Sylvain_et_al_2020	https://journals.asm.org/doi/full/10.1128/AEM.00789-20	Flag Cichlid	Chordata	Actinopterygii	Cichliformes	Cichlidae	Mesonauta	Mesonauta_Festivus	Omnivore	V3-V4	46	-3.119	-60.0217	2015		226.25	24.6	34.5	28.14166667	70.43333333	17724408.42	2	126.0833333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-3.1190275&lon=-60.0217314&year=2015&datasource=agera5					useddatafor1speciesof3instudy	V3-V4	AK
sylvain3	Sylvain_et_al_2020	https://journals.asm.org/doi/full/10.1128/AEM.00789-20	Flag Cichlid	Chordata	Actinopterygii	Cichliformes	Cichlidae	Mesonauta	Mesonauta_Festivus	Omnivore	V3-V4	46	-3.119	-60.0217	2015		226.25	24.6	34.5	28.14166667	70.43333333	17724408.42	2	126.0833333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-3.1190275&lon=-60.0217314&year=2015&datasource=agera5					useddatafor1speciesof3instudy	V3-V4	AK
sylvain4	Sylvain_et_al_2020	https://journals.asm.org/doi/full/10.1128/AEM.00789-20	Flag Cichlid	Chordata	Actinopterygii	Cichliformes	Cichlidae	Mesonauta	Mesonauta_Festivus	Omnivore	V3-V4	46	-3.119	-60.0217	2015		226.25	24.6	34.5	28.14166667	70.43333333	17724408.42	2	126.0833333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-3.1190275&lon=-60.0217314&year=2015&datasource=agera5					useddatafor1speciesof3instudy	V3-V4	AK
sylvain5	Sylvain_et_al_2020	https://journals.asm.org/doi/full/10.1128/AEM.00789-20	Flag Cichlid	Chordata	Actinopterygii	Cichliformes	Cichlidae	Mesonauta	Mesonauta_Festivus	Omnivore	V3-V4	46	-3.119	-60.0217	2015		226.25	24.6	34.5	28.14166667	70.43333333	17724408.42	2	126.0833333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-3.1190275&lon=-60.0217314&year=2015&datasource=agera5					useddatafor1speciesof3instudy	V3-V4	AK
Pardesi1	Pardesi_et_al_2022	https://onlinelibrary.wiley.com/doi/full/10.1111/mec.16394	Silver Drummer	Chordata	Actinopterygii	Perciformes	Kiphosidae	Kyphosus	Kyphosus_Sydneyanus	Herbivore	V3-V4	-19	-36.1659	175.2994	2018		108.6666667	12.9	21.8	16.94166667	76.80833333	16759376.83	7.016666667	93.33333333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-36.165867&lon=175.299431&year=2018&datasource=agera5						V3-V4	NT
Pardesi2	Pardesi_et_al_2022	https://onlinelibrary.wiley.com/doi/full/10.1111/mec.16394	Silver Drummer	Chordata	Actinopterygii	Perciformes	Kiphosidae	Kyphosus	Kyphosus_Sydneyanus	Herbivore	V3-V4	-19	-36.1659	175.2994	2018		108.6666667	12.9	21.8	16.94166667	76.80833333	16759376.83	7.016666667	93.33333333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-36.165867&lon=175.299431&year=2018&datasource=agera5						V3-V4	NT
Pardesi3	Pardesi_et_al_2022	https://onlinelibrary.wiley.com/doi/full/10.1111/mec.16394	Silver Drummer	Chordata	Actinopterygii	Perciformes	Kiphosidae	Kyphosus	Kyphosus_Sydneyanus	Herbivore	V3-V4	-19	-36.1659	175.2994	2018		108.6666667	12.9	21.8	16.94166667	76.80833333	16759376.83	7.016666667	93.33333333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-36.165867&lon=175.299431&year=2018&datasource=agera5						V3-V4	NT
Pardesi4	Pardesi_et_al_2022	https://onlinelibrary.wiley.com/doi/full/10.1111/mec.16394	Silver Drummer	Chordata	Actinopterygii	Perciformes	Kiphosidae	Kyphosus	Kyphosus_Sydneyanus	Herbivore	V3-V4	-19	-36.1659	175.2994	2018		108.6666667	12.9	21.8	16.94166667	76.80833333	16759376.83	7.016666667	93.33333333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-36.165867&lon=175.299431&year=2018&datasource=agera5						V3-V4	NT
Pardesi5	Pardesi_et_al_2022	https://onlinelibrary.wiley.com/doi/full/10.1111/mec.16394	Silver Drummer	Chordata	Actinopterygii	Perciformes	Kiphosidae	Kyphosus	Kyphosus_Sydneyanus	Herbivore	V3-V4	-19	-36.1659	175.2994	2018		108.6666667	12.9	21.8	16.94166667	76.80833333	16759376.83	7.016666667	93.33333333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-36.165867&lon=175.299431&year=2018&datasource=agera5						V3-V4	NT
TangLizNT1	Tang_et_al_2020	https://www.frontiersin.org/articles/10.3389/fmicb.2020.00550/full	Chinese Crocodile Lizard	Chordata	Reptilia	Squamata	Shinisauridae	Shinisaurus	Shinisaurus_Crocodilurus	Carnivore	V3-V4	86	24.3255	109.4155	2020	N	249.3333333	7.3	31.9	20.86666667	67.89166667	13094355.25	3.133333333	93.58333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=24.3255257&lon=109.4154583&year=2020&datasource=agera5					samples from 2 locations	V3-V4	NT
TangLizNT2	Tang_et_al_2020	https://www.frontiersin.org/articles/10.3389/fmicb.2020.00550/full	Chinese Crocodile Lizard	Chordata	Reptilia	Squamata	Shinisauridae	Shinisaurus	Shinisaurus_Crocodilurus	Carnivore	V3-V4	86	24.3255	109.4155	2020	N	249.3333333	7.3	31.9	20.86666667	67.89166667	13094355.25	3.133333333	93.58333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=24.3255257&lon=109.4154583&year=2020&datasource=agera5					samples from 2 locations	V3-V4	NT
TangLizNT3	Tang_et_al_2020	https://www.frontiersin.org/articles/10.3389/fmicb.2020.00550/full	Chinese Crocodile Lizard	Chordata	Reptilia	Squamata	Shinisauridae	Shinisaurus	Shinisaurus_Crocodilurus	Carnivore	V3-V4	86	24.3255	109.4155	2020	N	249.3333333	7.3	31.9	20.86666667	67.89166667	13094355.25	3.133333333	93.58333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=24.3255257&lon=109.4154583&year=2020&datasource=agera5					samples from 2 locations	V3-V4	NT
TangLizNT4	Tang_et_al_2020	https://www.frontiersin.org/articles/10.3389/fmicb.2020.00550/full	Chinese Crocodile Lizard	Chordata	Reptilia	Squamata	Shinisauridae	Shinisaurus	Shinisaurus_Crocodilurus	Carnivore	V3-V4	86	24.3255	109.4155	2020	N	249.3333333	7.3	31.9	20.86666667	67.89166667	13094355.25	3.133333333	93.58333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=24.3255257&lon=109.4154583&year=2020&datasource=agera5					samples from 2 locations	V3-V4	NT
TangLizNT5	Tang_et_al_2020	https://www.frontiersin.org/articles/10.3389/fmicb.2020.00550/full	Chinese Crocodile Lizard	Chordata	Reptilia	Squamata	Shinisauridae	Shinisaurus	Shinisaurus_Crocodilurus	Carnivore	V3-V4	86	24.3255	109.4155	2020	N	249.3333333	7.3	31.9	20.86666667	67.89166667	13094355.25	3.133333333	93.58333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=24.3255257&lon=109.4154583&year=2020&datasource=agera5					samples from 2 locations	V3-V4	NT
schmidt1	Schmidt_et_al_2019	https://www.nature.com/articles/s41396-019-0345-8	Deer Mouse	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus	Peromyscus_Maniculatus	Omnivore	V3-V4	442	45.8372	-78.3791	2016		84.58333333	-15	24.4	5.333333333	60.73333333	13219926.08	3.458333333	64.16666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=45.8371591&lon=-78.3791239&year=2016&datasource=agera5						V3-V4	AS
schmidt2	Schmidt_et_al_2019	https://www.nature.com/articles/s41396-019-0345-8	Deer Mouse	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus	Peromyscus_Maniculatus	Omnivore	V3-V4	442	45.8372	-78.3791	2016		84.58333333	-15	24.4	5.333333333	60.73333333	13219926.08	3.458333333	64.16666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=45.8371591&lon=-78.3791239&year=2016&datasource=agera5						V3-V4	AS
schmidt3	Schmidt_et_al_2019	https://www.nature.com/articles/s41396-019-0345-8	Deer Mouse	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus	Peromyscus_Maniculatus	Omnivore	V3-V4	442	45.8372	-78.3791	2016		84.58333333	-15	24.4	5.333333333	60.73333333	13219926.08	3.458333333	64.16666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=45.8371591&lon=-78.3791239&year=2016&datasource=agera5						V3-V4	AS
schmidt4	Schmidt_et_al_2019	https://www.nature.com/articles/s41396-019-0345-8	Deer Mouse	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus	Peromyscus_Maniculatus	Omnivore	V3-V4	442	45.8372	-78.3791	2016		84.58333333	-15	24.4	5.333333333	60.73333333	13219926.08	3.458333333	64.16666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=45.8371591&lon=-78.3791239&year=2016&datasource=agera5						V3-V4	AS
schmidt5	Schmidt_et_al_2019	https://www.nature.com/articles/s41396-019-0345-8	Deer Mouse	Chordata	Mammalia	Rodentia	Cricetidae	Peromyscus	Peromyscus_Maniculatus	Omnivore	V3-V4	442	45.8372	-78.3791	2016		84.58333333	-15	24.4	5.333333333	60.73333333	13219926.08	3.458333333	64.16666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=45.8371591&lon=-78.3791239&year=2016&datasource=agera5						V3-V4	AS
Wang-Ctenopharyngodon-idella1	Wang_et_al_2021	https://www.sciencedirect.com/science/article/pii/S1744117X21000010	Grass Carp	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Ctenopharyngodon	Ctenopharyngodon_Idella	Herbivore	V3-V4	3	31.1113	120.8475	2021	N	128.5833333	0.7	31.2	17.65	65.95833333	13993013.17	3.433333333	89.66666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=31.11130989999999&lon=120.84753&year=2021&datasource=agera5						V3-V4	EK
Wang-Ctenopharyngodon-idella2	Wang_et_al_2021	https://www.sciencedirect.com/science/article/pii/S1744117X21000010	Grass Carp	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Ctenopharyngodon	Ctenopharyngodon_Idella	Herbivore	V3-V4	3	31.1113	120.8475	2021	N	128.5833333	0.7	31.2	17.65	65.95833333	13993013.17	3.433333333	89.66666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=31.11130989999999&lon=120.84753&year=2021&datasource=agera5						V3-V4	EK
Wang-Ctenopharyngodon-idella3	Wang_et_al_2021	https://www.sciencedirect.com/science/article/pii/S1744117X21000010	Grass Carp	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Ctenopharyngodon	Ctenopharyngodon_Idella	Herbivore	V3-V4	3	31.1113	120.8475	2021	N	128.5833333	0.7	31.2	17.65	65.95833333	13993013.17	3.433333333	89.66666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=31.11130989999999&lon=120.84753&year=2021&datasource=agera5						V3-V4	EK
Wang-Ctenopharyngodon-idella4	Wang_et_al_2021	https://www.sciencedirect.com/science/article/pii/S1744117X21000010	Grass Carp	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Ctenopharyngodon	Ctenopharyngodon_Idella	Herbivore	V3-V4	3	31.1113	120.8475	2021	N	128.5833333	0.7	31.2	17.65	65.95833333	13993013.17	3.433333333	89.66666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=31.11130989999999&lon=120.84753&year=2021&datasource=agera5						V3-V4	EK
Wang-Ctenopharyngodon-idella5	Wang_et_al_2021	https://www.sciencedirect.com/science/article/pii/S1744117X21000010	Grass Carp	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Ctenopharyngodon	Ctenopharyngodon_Idella	Herbivore	V3-V4	3	31.1113	120.8475	2021	N	128.5833333	0.7	31.2	17.65	65.95833333	13993013.17	3.433333333	89.66666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=31.11130989999999&lon=120.84753&year=2021&datasource=agera5						V3-V4	EK
stoffel1	Stoffel_et_al_2020	https://onlinelibrary.wiley.com/doi/full/10.1111/mec.15385	Northern Elephant Seal	Chordata	Mammalia	Carnivora	Phocidae	Mirougna	Mirougna_Angustirostris	Carnivore	V3-V4	98	28.1872	-115.2486	2017		4.916666667	13.8	21.6	17.55	78.38333333	21177407.33	4.241666667	97.83333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=28.187231&lon=-115.248557&year=2017&datasource=agera5						V3-V4	SJ
stoffel2	Stoffel_et_al_2020	https://onlinelibrary.wiley.com/doi/full/10.1111/mec.15385	Northern Elephant Seal	Chordata	Mammalia	Carnivora	Phocidae	Mirougna	Mirougna_Angustirostris	Carnivore	V3-V4	98	28.1872	-115.2486	2017		4.916666667	13.8	21.6	17.55	78.38333333	21177407.33	4.241666667	97.83333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=28.187231&lon=-115.248557&year=2017&datasource=agera5						V3-V4	SJ
stoffel3	Stoffel_et_al_2020	https://onlinelibrary.wiley.com/doi/full/10.1111/mec.15385	Northern Elephant Seal	Chordata	Mammalia	Carnivora	Phocidae	Mirougna	Mirougna_Angustirostris	Carnivore	V3-V4	98	28.1872	-115.2486	2017		4.916666667	13.8	21.6	17.55	78.38333333	21177407.33	4.241666667	97.83333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=28.187231&lon=-115.248557&year=2017&datasource=agera5						V3-V4	SJ
stoffel4	Stoffel_et_al_2020	https://onlinelibrary.wiley.com/doi/full/10.1111/mec.15385	Northern Elephant Seal	Chordata	Mammalia	Carnivora	Phocidae	Mirougna	Mirougna_Angustirostris	Carnivore	V3-V4	98	28.1872	-115.2486	2017		4.916666667	13.8	21.6	17.55	78.38333333	21177407.33	4.241666667	97.83333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=28.187231&lon=-115.248557&year=2017&datasource=agera5						V3-V4	SJ
stoffel5	Stoffel_et_al_2020	https://onlinelibrary.wiley.com/doi/full/10.1111/mec.15385	Northern Elephant Seal	Chordata	Mammalia	Carnivora	Phocidae	Mirougna	Mirougna_Angustirostris	Carnivore	V3-V4	98	28.1872	-115.2486	2017		4.916666667	13.8	21.6	17.55	78.38333333	21177407.33	4.241666667	97.83333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=28.187231&lon=-115.248557&year=2017&datasource=agera5						V3-V4	SJ
tang1	Tang_et_al_2019	https://www.frontiersin.org/articles/10.3389/fmicb.2019.02409/full#h7	Chinese Alligator	Chordata	Reptilia	Crocodilia	Alligatoridae	Alligator	Alligator_Sinensis	Carnivore	V3-V4	64	31.0734	119.6707	2014		115.8333333	-0.5	29.1	15.58333333	67.85	13529103.83	2.925	79.91666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=31.073439&lon=119.670704&year=2014&datasource=agera5						V3-V4	SJ
tang2	Tang_et_al_2019	https://www.frontiersin.org/articles/10.3389/fmicb.2019.02409/full#h7	Chinese Alligator	Chordata	Reptilia	Crocodilia	Alligatoridae	Alligator	Alligator_Sinensis	Carnivore	V3-V4	64	31.0734	119.6707	2014		115.8333333	-0.5	29.1	15.58333333	67.85	13529103.83	2.925	79.91666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=31.073439&lon=119.670704&year=2014&datasource=agera5						V3-V4	SJ
tang3	Tang_et_al_2019	https://www.frontiersin.org/articles/10.3389/fmicb.2019.02409/full#h7	Chinese Alligator	Chordata	Reptilia	Crocodilia	Alligatoridae	Alligator	Alligator_Sinensis	Carnivore	V3-V4	64	31.0734	119.6707	2014		115.8333333	-0.5	29.1	15.58333333	67.85	13529103.83	2.925	79.91666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=31.073439&lon=119.670704&year=2014&datasource=agera5						V3-V4	SJ
tang4	Tang_et_al_2019	https://www.frontiersin.org/articles/10.3389/fmicb.2019.02409/full#h7	Chinese Alligator	Chordata	Reptilia	Crocodilia	Alligatoridae	Alligator	Alligator_Sinensis	Carnivore	V3-V4	64	31.0734	119.6707	2014		115.8333333	-0.5	29.1	15.58333333	67.85	13529103.83	2.925	79.91666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=31.073439&lon=119.670704&year=2014&datasource=agera5						V3-V4	SJ
tang5	Tang_et_al_2019	https://www.frontiersin.org/articles/10.3389/fmicb.2019.02409/full#h7	Chinese Alligator	Chordata	Reptilia	Crocodilia	Alligatoridae	Alligator	Alligator_Sinensis	Carnivore	V3-V4	64	31.0734	119.6707	2014		115.8333333	-0.5	29.1	15.58333333	67.85	13529103.83	2.925	79.91666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=31.073439&lon=119.670704&year=2014&datasource=agera5						V3-V4	SJ
sapkota1	Sapkota_et_al_2020	https://www.sciencedirect.com/science/article/pii/S0048969720318143	Earthworm	Annelida	Clitellata	Haplotaxida	Lumbricidae	Aporrectodea	Apporectodea_caliginosa	Omnivore	V3-V4	6	55.6926	12.0974	2020	N	56.25	0.8	22.6	9.791666667	71.24166667	10452088.25	4.825	57.66666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=55.6925969&lon=12.0974455&year=2020&datasource=agera5						V3-V4	AS
sapkota2	Sapkota_et_al_2020	https://www.sciencedirect.com/science/article/pii/S0048969720318143	Earthworm	Annelida	Clitellata	Haplotaxida	Lumbricidae	Aporrectodea	Apporectodea_caliginosa	Omnivore	V3-V4	6	55.6926	12.0974	2020	N	56.25	0.8	22.6	9.791666667	71.24166667	10452088.25	4.825	57.66666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=55.6925969&lon=12.0974455&year=2020&datasource=agera5						V3-V4	AS
sapkota3	Sapkota_et_al_2020	https://www.sciencedirect.com/science/article/pii/S0048969720318143	Earthworm	Annelida	Clitellata	Haplotaxida	Lumbricidae	Aporrectodea	Apporectodea_caliginosa	Omnivore	V3-V4	6	55.6926	12.0974	2020	N	56.25	0.8	22.6	9.791666667	71.24166667	10452088.25	4.825	57.66666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=55.6925969&lon=12.0974455&year=2020&datasource=agera5						V3-V4	AS
sapkota4	Sapkota_et_al_2020	https://www.sciencedirect.com/science/article/pii/S0048969720318143	Earthworm	Annelida	Clitellata	Haplotaxida	Lumbricidae	Aporrectodea	Apporectodea_caliginosa	Omnivore	V3-V4	6	55.6926	12.0974	2020	N	56.25	0.8	22.6	9.791666667	71.24166667	10452088.25	4.825	57.66666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=55.6925969&lon=12.0974455&year=2020&datasource=agera5						V3-V4	AS
sapkota5	Sapkota_et_al_2020	https://www.sciencedirect.com/science/article/pii/S0048969720318143	Earthworm	Annelida	Clitellata	Haplotaxida	Lumbricidae	Aporrectodea	Apporectodea_caliginosa	Omnivore	V3-V4	6	55.6926	12.0974	2020	N	56.25	0.8	22.6	9.791666667	71.24166667	10452088.25	4.825	57.66666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=55.6925969&lon=12.0974455&year=2020&datasource=agera5						V3-V4	AS
Wagener1	Wagener_et_al_2022	https://link.springer.com/article/10.1007/s00248-021-01896-4	Guttural Toad	Chordata	Amphibia	Anura	Bufonidae	Sclerophrys	Sclerophrys_Gutturalis	Carnivore	V3-V4	21	-33.9249	18.421	2019		37.58333333	11.8	21	15.99166667	72.65	19234946	4.916666667	94.5	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-33.9248685&lon=18.4240553&year=2019&datasource=agera5	sampling done across multiple islands					V3-V4	DW
Wagener2	Wagener_et_al_2022	https://link.springer.com/article/10.1007/s00248-021-01896-4	Guttural Toad	Chordata	Amphibia	Anura	Bufonidae	Sclerophrys	Sclerophrys_Gutturalis	Carnivore	V3-V4	21	-33.9249	18.421	2019		37.58333333	11.8	21	15.99166667	72.65	19234946	4.916666667	94.5	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-33.9248685&lon=18.4240553&year=2019&datasource=agera5	sampling done across multiple islands					V3-V4	DW
Wagener3	Wagener_et_al_2022	https://link.springer.com/article/10.1007/s00248-021-01896-4	Guttural Toad	Chordata	Amphibia	Anura	Bufonidae	Sclerophrys	Sclerophrys_Gutturalis	Carnivore	V3-V4	21	-33.9249	18.421	2019		37.58333333	11.8	21	15.99166667	72.65	19234946	4.916666667	94.5	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-33.9248685&lon=18.4240553&year=2019&datasource=agera5	sampling done across multiple islands					V3-V4	DW
Wagener4	Wagener_et_al_2022	https://link.springer.com/article/10.1007/s00248-021-01896-4	Guttural Toad	Chordata	Amphibia	Anura	Bufonidae	Sclerophrys	Sclerophrys_Gutturalis	Carnivore	V3-V4	21	-33.9249	18.421	2019		37.58333333	11.8	21	15.99166667	72.65	19234946	4.916666667	94.5	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-33.9248685&lon=18.4240553&year=2019&datasource=agera5	sampling done across multiple islands					V3-V4	DW
Wagener5	Wagener_et_al_2022	https://link.springer.com/article/10.1007/s00248-021-01896-4	Guttural Toad	Chordata	Amphibia	Anura	Bufonidae	Sclerophrys	Sclerophrys_Gutturalis	Carnivore	V3-V4	21	-33.9249	18.421	2019		37.58333333	11.8	21	15.99166667	72.65	19234946	4.916666667	94.5	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-33.9248685&lon=18.4240553&year=2019&datasource=agera5	sampling done across multiple islands					V3-V4	DW
