sampleid	Study	Link	Host	Phylum	Class	Order	Family	Genus	Species	Diet	16S 515F-806R	Elevation	Latitude	Longitude	Year_Collected	Year_Given	Precipitation	Temp_Min	Temp_Max	Temp_Mean	Rel_Hum	Sun_Shine	Wind	ETo	Land_Water_Air	AquaStat_Link	Climate_Notes	Included	ExclusionReason	Captivity	GMTOL_Notes	16S515F-806R	initials
vasco1	Vasco_et_al_2022	https://animalmicrobiome.biomedcentral.com/articles/10.1186/s42523-022-00218-4	Marine Iguana	Chordata	Reptilia	Squamata	Iguanidae	Amblyrhynchus	Amblyrhynchus_Cristatus	Herbivore	V4	525	-0.4124	-91.4821	2018		31.66666667	18.9	29.1	24.39166667	54.325	21244649.33	1.758333333	132	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-0.4123801&lon=-91.4821482&year=2018&datasource=agera5						V4	NS
vasco2	Vasco_et_al_2022	https://animalmicrobiome.biomedcentral.com/articles/10.1186/s42523-022-00218-4	Marine Iguana	Chordata	Reptilia	Squamata	Iguanidae	Amblyrhynchus	Amblyrhynchus_Cristatus	Herbivore	V4	525	-0.4124	-91.4821	2018		31.66666667	18.9	29.1	24.39166667	54.325	21244649.33	1.758333333	132	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-0.4123801&lon=-91.4821482&year=2018&datasource=agera5						V4	NS
vasco3	Vasco_et_al_2022	https://animalmicrobiome.biomedcentral.com/articles/10.1186/s42523-022-00218-4	Marine Iguana	Chordata	Reptilia	Squamata	Iguanidae	Amblyrhynchus	Amblyrhynchus_Cristatus	Herbivore	V4	525	-0.4124	-91.4821	2018		31.66666667	18.9	29.1	24.39166667	54.325	21244649.33	1.758333333	132	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-0.4123801&lon=-91.4821482&year=2018&datasource=agera5						V4	NS
vasco4	Vasco_et_al_2022	https://animalmicrobiome.biomedcentral.com/articles/10.1186/s42523-022-00218-4	Marine Iguana	Chordata	Reptilia	Squamata	Iguanidae	Amblyrhynchus	Amblyrhynchus_Cristatus	Herbivore	V4	525	-0.4124	-91.4821	2018		31.66666667	18.9	29.1	24.39166667	54.325	21244649.33	1.758333333	132	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-0.4123801&lon=-91.4821482&year=2018&datasource=agera5						V4	NS
vasco5	Vasco_et_al_2022	https://animalmicrobiome.biomedcentral.com/articles/10.1186/s42523-022-00218-4	Marine Iguana	Chordata	Reptilia	Squamata	Iguanidae	Amblyrhynchus	Amblyrhynchus_Cristatus	Herbivore	V4	525	-0.4124	-91.4821	2018		31.66666667	18.9	29.1	24.39166667	54.325	21244649.33	1.758333333	132	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-0.4123801&lon=-91.4821482&year=2018&datasource=agera5						V4	NS
Mathai1	Mathai_et_al_2021	https://doi.org/10.3389/fmicb.2021.706683	Sea Lamprey	Chordata	Hyperoartia	Petromyzontiformes	Petromyzontidae	Petromyzon	Petromyzon_Marinus	Carnivore	V4	187	45.5539	-84.1366	2019		109.75	-11.8	24	5.825	66.925	13379780.58	4.291666667	61.5	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=45.54074781208624&lon=-84.13490303881478&year=2019&datasource=agera5						V4	DW
Mathai2	Mathai_et_al_2021	https://doi.org/10.3389/fmicb.2021.706683	Sea Lamprey	Chordata	Hyperoartia	Petromyzontiformes	Petromyzontidae	Petromyzon	Petromyzon_Marinus	Carnivore	V4	187	45.5539	-84.1366	2019		109.75	-11.8	24	5.825	66.925	13379780.58	4.291666667	61.5	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=45.54074781208624&lon=-84.13490303881478&year=2019&datasource=agera5						V4	DW
Mathai3	Mathai_et_al_2021	https://doi.org/10.3389/fmicb.2021.706683	Sea Lamprey	Chordata	Hyperoartia	Petromyzontiformes	Petromyzontidae	Petromyzon	Petromyzon_Marinus	Carnivore	V4	187	45.5539	-84.1366	2019		109.75	-11.8	24	5.825	66.925	13379780.58	4.291666667	61.5	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=45.54074781208624&lon=-84.13490303881478&year=2019&datasource=agera5						V4	DW
Mathai4	Mathai_et_al_2021	https://doi.org/10.3389/fmicb.2021.706683	Sea Lamprey	Chordata	Hyperoartia	Petromyzontiformes	Petromyzontidae	Petromyzon	Petromyzon_Marinus	Carnivore	V4	187	45.5539	-84.1366	2019		109.75	-11.8	24	5.825	66.925	13379780.58	4.291666667	61.5	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=45.54074781208624&lon=-84.13490303881478&year=2019&datasource=agera5						V4	DW
Mathai5	Mathai_et_al_2021	https://doi.org/10.3389/fmicb.2021.706683	Sea Lamprey	Chordata	Hyperoartia	Petromyzontiformes	Petromyzontidae	Petromyzon	Petromyzon_Marinus	Carnivore	V4	187	45.5539	-84.1366	2019		109.75	-11.8	24	5.825	66.925	13379780.58	4.291666667	61.5	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=45.54074781208624&lon=-84.13490303881478&year=2019&datasource=agera5						V4	DW
Holt1	Holt_et_al_2019	https://www.nature.com/articles/s41396-019-0546-1#Sec2	European Lobster	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus_Gammarus	Omnivore	V4	-14	50.3159	-4.7344	2017		69.58333333	3.9	18.6	10.85833333	77.875	10520316	4.708333333	52	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=50.3116966&lon=-4.703676199999999&year=2017&datasource=agera5	Collected on coast				studydatawaspaired_onlyusedsingle(badscoreforreverseread)	V4	DW
Holt2	Holt_et_al_2019	https://www.nature.com/articles/s41396-019-0546-1#Sec2	European Lobster	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus_Gammarus	Omnivore	V4	-14	50.3159	-4.7344	2017		69.58333333	3.9	18.6	10.85833333	77.875	10520316	4.708333333	52	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=50.3116966&lon=-4.703676199999999&year=2017&datasource=agera5	Collected on coast				studydatawaspaired_onlyusedsingle(badscoreforreverseread)	V4	DW
Holt3	Holt_et_al_2019	https://www.nature.com/articles/s41396-019-0546-1#Sec2	European Lobster	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus_Gammarus	Omnivore	V4	-14	50.3159	-4.7344	2017		69.58333333	3.9	18.6	10.85833333	77.875	10520316	4.708333333	52	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=50.3116966&lon=-4.703676199999999&year=2017&datasource=agera5	Collected on coast				studydatawaspaired_onlyusedsingle(badscoreforreverseread)	V4	DW
Holt4	Holt_et_al_2019	https://www.nature.com/articles/s41396-019-0546-1#Sec2	European Lobster	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus_Gammarus	Omnivore	V4	-14	50.3159	-4.7344	2017		69.58333333	3.9	18.6	10.85833333	77.875	10520316	4.708333333	52	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=50.3116966&lon=-4.703676199999999&year=2017&datasource=agera5	Collected on coast				studydatawaspaired_onlyusedsingle(badscoreforreverseread)	V4	DW
Holt5	Holt_et_al_2019	https://www.nature.com/articles/s41396-019-0546-1#Sec2	European Lobster	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus_Gammarus	Omnivore	V4	-14	50.3159	-4.7344	2017		69.58333333	3.9	18.6	10.85833333	77.875	10520316	4.708333333	52	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=50.3116966&lon=-4.703676199999999&year=2017&datasource=agera5	Collected on coast				studydatawaspaired_onlyusedsingle(badscoreforreverseread)	V4	DW
moeller1	Moeller_et_al_2020	https://journals.asm.org/doi/full/10.1128/AEM.01181-20	Western Fence Lizards	Chordata	Reptilia	Squamata	Phrynosomatidae	Sceloporus	Sceloporus_Occidentalis	Carnivore	V4	115	35.3021	-120.6594	2018		27.83333333	5.6	27.9	15.68333333	46.3	19961818.25	2.433333333	109.3333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=35.3050053&lon=-120.6624942&year=2018&datasource=agera5						V4	EO
moeller2	Moeller_et_al_2020	https://journals.asm.org/doi/full/10.1128/AEM.01181-20	Western Fence Lizards	Chordata	Reptilia	Squamata	Phrynosomatidae	Sceloporus	Sceloporus_Occidentalis	Carnivore	V4	115	35.3021	-120.6594	2018		27.83333333	5.6	27.9	15.68333333	46.3	19961818.25	2.433333333	109.3333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=35.3050053&lon=-120.6624942&year=2018&datasource=agera5						V4	EO
moeller3	Moeller_et_al_2020	https://journals.asm.org/doi/full/10.1128/AEM.01181-20	Western Fence Lizards	Chordata	Reptilia	Squamata	Phrynosomatidae	Sceloporus	Sceloporus_Occidentalis	Carnivore	V4	115	35.3021	-120.6594	2018		27.83333333	5.6	27.9	15.68333333	46.3	19961818.25	2.433333333	109.3333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=35.3050053&lon=-120.6624942&year=2018&datasource=agera5						V4	EO
moeller4	Moeller_et_al_2020	https://journals.asm.org/doi/full/10.1128/AEM.01181-20	Western Fence Lizards	Chordata	Reptilia	Squamata	Phrynosomatidae	Sceloporus	Sceloporus_Occidentalis	Carnivore	V4	115	35.3021	-120.6594	2018		27.83333333	5.6	27.9	15.68333333	46.3	19961818.25	2.433333333	109.3333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=35.3050053&lon=-120.6624942&year=2018&datasource=agera5						V4	EO
moeller5	Moeller_et_al_2020	https://journals.asm.org/doi/full/10.1128/AEM.01181-20	Western Fence Lizards	Chordata	Reptilia	Squamata	Phrynosomatidae	Sceloporus	Sceloporus_Occidentalis	Carnivore	V4	115	35.3021	-120.6594	2018		27.83333333	5.6	27.9	15.68333333	46.3	19961818.25	2.433333333	109.3333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=35.3050053&lon=-120.6624942&year=2018&datasource=agera5						V4	EO
Lawson1	Lawson_et_al_2022	https://onlinelibrary-wiley-com.turing.library.northwestern.edu/doi/10.1111/fwb.13905	Threeridge Mussel	Mollusca	Bivalvia	Unionida	Unionidae	Amblema	Amblema_Plicata	Planktivore	V4	99	33.4588	-87.9229	2019		137.5	2.3	33.6	18.31666667	56.36666667	16030203.83	2.608333333	102.5833333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=33.45881376951512&lon=-87.92289028898892&year=2019&datasource=agera5	Samples taken from multiple local rivers					V4	DW
Lawson2	Lawson_et_al_2022	https://onlinelibrary-wiley-com.turing.library.northwestern.edu/doi/10.1111/fwb.13905	Threeridge Mussel	Mollusca	Bivalvia	Unionida	Unionidae	Amblema	Amblema_Plicata	Planktivore	V4	99	33.4588	-87.9229	2019		137.5	2.3	33.6	18.31666667	56.36666667	16030203.83	2.608333333	102.5833333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=33.45881376951512&lon=-87.92289028898892&year=2019&datasource=agera5	Samples taken from multiple local rivers					V4	DW
Lawson3	Lawson_et_al_2022	https://onlinelibrary-wiley-com.turing.library.northwestern.edu/doi/10.1111/fwb.13905	Threeridge Mussel	Mollusca	Bivalvia	Unionida	Unionidae	Amblema	Amblema_Plicata	Planktivore	V4	99	33.4588	-87.9229	2019		137.5	2.3	33.6	18.31666667	56.36666667	16030203.83	2.608333333	102.5833333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=33.45881376951512&lon=-87.92289028898892&year=2019&datasource=agera5	Samples taken from multiple local rivers					V4	DW
Lawson4	Lawson_et_al_2022	https://onlinelibrary-wiley-com.turing.library.northwestern.edu/doi/10.1111/fwb.13905	Threeridge Mussel	Mollusca	Bivalvia	Unionida	Unionidae	Amblema	Amblema_Plicata	Planktivore	V4	99	33.4588	-87.9229	2019		137.5	2.3	33.6	18.31666667	56.36666667	16030203.83	2.608333333	102.5833333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=33.45881376951512&lon=-87.92289028898892&year=2019&datasource=agera5	Samples taken from multiple local rivers					V4	DW
Lawson5	Lawson_et_al_2022	https://onlinelibrary-wiley-com.turing.library.northwestern.edu/doi/10.1111/fwb.13905	Threeridge Mussel	Mollusca	Bivalvia	Unionida	Unionidae	Amblema	Amblema_Plicata	Planktivore	V4	99	33.4588	-87.9229	2019		137.5	2.3	33.6	18.31666667	56.36666667	16030203.83	2.608333333	102.5833333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=33.45881376951512&lon=-87.92289028898892&year=2019&datasource=agera5	Samples taken from multiple local rivers					V4	DW
Trevelline1	Trevelline_et_al_2019	https://academic.oup.com/femsec/article/95/7/fiz086/5519851	Eastern Fence Lizard	Chordata	Reptilia	Squamata	Phrynosomatidae	Sceloporus	Sceloporus_Undulatus	Carnivore	V4	45	30.732	-87.9013	2017		139.4166667	6.9	31.7	20.69166667	60.21666667	16891293.67	2.866666667	107.3333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=30.732022&lon=-87.901318&year=2017&datasource=agera5	All females				captive	V4	DW
Trevelline2	Trevelline_et_al_2019	https://academic.oup.com/femsec/article/95/7/fiz086/5519851	Eastern Fence Lizard	Chordata	Reptilia	Squamata	Phrynosomatidae	Sceloporus	Sceloporus_Undulatus	Carnivore	V4	45	30.732	-87.9013	2017		139.4166667	6.9	31.7	20.69166667	60.21666667	16891293.67	2.866666667	107.3333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=30.732022&lon=-87.901318&year=2017&datasource=agera5	All females				captive	V4	DW
Trevelline3	Trevelline_et_al_2019	https://academic.oup.com/femsec/article/95/7/fiz086/5519851	Eastern Fence Lizard	Chordata	Reptilia	Squamata	Phrynosomatidae	Sceloporus	Sceloporus_Undulatus	Carnivore	V4	45	30.732	-87.9013	2017		139.4166667	6.9	31.7	20.69166667	60.21666667	16891293.67	2.866666667	107.3333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=30.732022&lon=-87.901318&year=2017&datasource=agera5	All females				captive	V4	DW
Trevelline4	Trevelline_et_al_2019	https://academic.oup.com/femsec/article/95/7/fiz086/5519851	Eastern Fence Lizard	Chordata	Reptilia	Squamata	Phrynosomatidae	Sceloporus	Sceloporus_Undulatus	Carnivore	V4	45	30.732	-87.9013	2017		139.4166667	6.9	31.7	20.69166667	60.21666667	16891293.67	2.866666667	107.3333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=30.732022&lon=-87.901318&year=2017&datasource=agera5	All females				captive	V4	DW
Trevelline5	Trevelline_et_al_2019	https://academic.oup.com/femsec/article/95/7/fiz086/5519851	Eastern Fence Lizard	Chordata	Reptilia	Squamata	Phrynosomatidae	Sceloporus	Sceloporus_Undulatus	Carnivore	V4	45	30.732	-87.9013	2017		139.4166667	6.9	31.7	20.69166667	60.21666667	16891293.67	2.866666667	107.3333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=30.732022&lon=-87.901318&year=2017&datasource=agera5	All females				captive	V4	DW
liu1	Liu_et_al_2020	https://www.frontiersin.org/articles/10.3389/fmicb.2020.00036/full#h7	Noble Scallop	Mollusca	Bivalvia	Pectinida	Pectiniae	Chlamys	Chalamys_Nobilis	Herbivore	V4	20	23.4833	117.1167	2020	N	86.4469697	-11.8	33.6	17.45530303	62.7030303	15955593.88	3.29469697	96.47727273	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=23.483333&lon=117.116667&year=2020&datasource=agera5						V4	EO
liu2	Liu_et_al_2020	https://www.frontiersin.org/articles/10.3389/fmicb.2020.00036/full#h7	Noble Scallop	Mollusca	Bivalvia	Pectinida	Pectiniae	Chlamys	Chalamys_Nobilis	Herbivore	V4	20	23.4833	117.1167	2020	N	86.4469697	-11.8	33.6	17.45530303	62.7030303	15955593.88	3.29469697	96.47727273	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=23.483333&lon=117.116667&year=2020&datasource=agera5						V4	EO
liu3	Liu_et_al_2020	https://www.frontiersin.org/articles/10.3389/fmicb.2020.00036/full#h7	Noble Scallop	Mollusca	Bivalvia	Pectinida	Pectiniae	Chlamys	Chalamys_Nobilis	Herbivore	V4	20	23.4833	117.1167	2020	N	86.4469697	-11.8	33.6	17.45530303	62.7030303	15955593.88	3.29469697	96.47727273	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=23.483333&lon=117.116667&year=2020&datasource=agera5						V4	EO
liu4	Liu_et_al_2020	https://www.frontiersin.org/articles/10.3389/fmicb.2020.00036/full#h7	Noble Scallop	Mollusca	Bivalvia	Pectinida	Pectiniae	Chlamys	Chalamys_Nobilis	Herbivore	V4	20	23.4833	117.1167	2020	N	86.4469697	-11.8	33.6	17.45530303	62.7030303	15955593.88	3.29469697	96.47727273	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=23.483333&lon=117.116667&year=2020&datasource=agera5						V4	EO
liu5	Liu_et_al_2020	https://www.frontiersin.org/articles/10.3389/fmicb.2020.00036/full#h7	Noble Scallop	Mollusca	Bivalvia	Pectinida	Pectiniae	Chlamys	Chalamys_Nobilis	Herbivore	V4	20	23.4833	117.1167	2020	N	86.4469697	-11.8	33.6	17.45530303	62.7030303	15955593.88	3.29469697	96.47727273	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=23.483333&lon=117.116667&year=2020&datasource=agera5						V4	EO
Berlow1	Berlow_et_al_2021	https://link.springer.com/article/10.1007/s00248-020-01569-8	White-Crowned Sparrow	Chordata	Aves	Passeriformes	Passerellidae	Zonotrichia	Zonotrichia_Leucophrys	Omnivore	V4	34	37.7924	-122.481	2016		62.83333333	9	17.8	13.725	76.93333333	17932339.42	4.7	75.83333333	Air	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=37.7923841&lon=-122.4810057&year=2016&datasource=agera5	Sampling done in an area of 1400 sq. km					V4	AK
Berlow2	Berlow_et_al_2021	https://link.springer.com/article/10.1007/s00248-020-01569-8	White-Crowned Sparrow	Chordata	Aves	Passeriformes	Passerellidae	Zonotrichia	Zonotrichia_Leucophrys	Omnivore	V4	34	37.7924	-122.481	2016		62.83333333	9	17.8	13.725	76.93333333	17932339.42	4.7	75.83333333	Air	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=37.7923841&lon=-122.4810057&year=2016&datasource=agera5	Sampling done in an area of 1400 sq. km					V4	AK
Berlow3	Berlow_et_al_2021	https://link.springer.com/article/10.1007/s00248-020-01569-8	White-Crowned Sparrow	Chordata	Aves	Passeriformes	Passerellidae	Zonotrichia	Zonotrichia_Leucophrys	Omnivore	V4	34	37.7924	-122.481	2016		62.83333333	9	17.8	13.725	76.93333333	17932339.42	4.7	75.83333333	Air	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=37.7923841&lon=-122.4810057&year=2016&datasource=agera5	Sampling done in an area of 1400 sq. km					V4	AK
Berlow4	Berlow_et_al_2021	https://link.springer.com/article/10.1007/s00248-020-01569-8	White-Crowned Sparrow	Chordata	Aves	Passeriformes	Passerellidae	Zonotrichia	Zonotrichia_Leucophrys	Omnivore	V4	34	37.7924	-122.481	2016		62.83333333	9	17.8	13.725	76.93333333	17932339.42	4.7	75.83333333	Air	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=37.7923841&lon=-122.4810057&year=2016&datasource=agera5	Sampling done in an area of 1400 sq. km					V4	AK
Berlow5	Berlow_et_al_2021	https://link.springer.com/article/10.1007/s00248-020-01569-8	White-Crowned Sparrow	Chordata	Aves	Passeriformes	Passerellidae	Zonotrichia	Zonotrichia_Leucophrys	Omnivore	V4	34	37.7924	-122.481	2016		62.83333333	9	17.8	13.725	76.93333333	17932339.42	4.7	75.83333333	Air	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=37.7923841&lon=-122.4810057&year=2016&datasource=agera5	Sampling done in an area of 1400 sq. km					V4	AK
Bunker1	Bunker_et_al_2022	https://www.nature.com/articles/s41598-022-24518-6	Striped Plateau Lizard	Chordata	Reptilia	Squamata	Phrynosomatidae	Sceloporus	Sceloporus_Virgatus	Carnivore	V4	1672	31.884	-109.206	2018		43	-0.5	27.4	12.85	37.89166667	20535724.92	2.525	115.4166667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=31.88397669999999&lon=-109.2059679&year=2018&datasource=agera5						V4	DW
Bunker2	Bunker_et_al_2022	https://www.nature.com/articles/s41598-022-24518-6	Striped Plateau Lizard	Chordata	Reptilia	Squamata	Phrynosomatidae	Sceloporus	Sceloporus_Virgatus	Carnivore	V4	1672	31.884	-109.206	2018		43	-0.5	27.4	12.85	37.89166667	20535724.92	2.525	115.4166667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=31.88397669999999&lon=-109.2059679&year=2018&datasource=agera5						V4	DW
Bunker3	Bunker_et_al_2022	https://www.nature.com/articles/s41598-022-24518-6	Striped Plateau Lizard	Chordata	Reptilia	Squamata	Phrynosomatidae	Sceloporus	Sceloporus_Virgatus	Carnivore	V4	1672	31.884	-109.206	2018		43	-0.5	27.4	12.85	37.89166667	20535724.92	2.525	115.4166667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=31.88397669999999&lon=-109.2059679&year=2018&datasource=agera5						V4	DW
Bunker4	Bunker_et_al_2022	https://www.nature.com/articles/s41598-022-24518-6	Striped Plateau Lizard	Chordata	Reptilia	Squamata	Phrynosomatidae	Sceloporus	Sceloporus_Virgatus	Carnivore	V4	1672	31.884	-109.206	2018		43	-0.5	27.4	12.85	37.89166667	20535724.92	2.525	115.4166667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=31.88397669999999&lon=-109.2059679&year=2018&datasource=agera5						V4	DW
Bunker5	Bunker_et_al_2022	https://www.nature.com/articles/s41598-022-24518-6	Striped Plateau Lizard	Chordata	Reptilia	Squamata	Phrynosomatidae	Sceloporus	Sceloporus_Virgatus	Carnivore	V4	1672	31.884	-109.206	2018		43	-0.5	27.4	12.85	37.89166667	20535724.92	2.525	115.4166667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=31.88397669999999&lon=-109.2059679&year=2018&datasource=agera5						V4	DW
Monterio-1	Monterio_et_al_2022	https://www.nature.com/articles/s41598-022-08761-5#data-availability	Holstein Cows	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Taurus_Taurus	Herbivore	V4	223	40.0898	-88.2202	2022	N	79	-8.9	28.9	11.375	56.93333333	15223908.25	4.233333333	92.83333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=40.089836675604175&lon=-88.2201528896715&year=2022&datasource=agera5						V4	ES
Monterio-2	Monterio_et_al_2022	https://www.nature.com/articles/s41598-022-08761-5#data-availability	Holstein Cows	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Taurus_Taurus	Herbivore	V4	223	40.0898	-88.2202	2022	N	79	-8.9	28.9	11.375	56.93333333	15223908.25	4.233333333	92.83333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=40.089836675604175&lon=-88.2201528896715&year=2022&datasource=agera5						V4	ES
Monterio-3	Monterio_et_al_2022	https://www.nature.com/articles/s41598-022-08761-5#data-availability	Holstein Cows	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Taurus_Taurus	Herbivore	V4	223	40.0898	-88.2202	2022	N	79	-8.9	28.9	11.375	56.93333333	15223908.25	4.233333333	92.83333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=40.089836675604175&lon=-88.2201528896715&year=2022&datasource=agera5						V4	ES
Monterio-4	Monterio_et_al_2022	https://www.nature.com/articles/s41598-022-08761-5#data-availability	Holstein Cows	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Taurus_Taurus	Herbivore	V4	223	40.0898	-88.2202	2022	N	79	-8.9	28.9	11.375	56.93333333	15223908.25	4.233333333	92.83333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=40.089836675604175&lon=-88.2201528896715&year=2022&datasource=agera5						V4	ES
Monterio-5	Monterio_et_al_2022	https://www.nature.com/articles/s41598-022-08761-5#data-availability	Holstein Cows	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Taurus_Taurus	Herbivore	V4	223	40.0898	-88.2202	2022	N	79	-8.9	28.9	11.375	56.93333333	15223908.25	4.233333333	92.83333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=40.089836675604175&lon=-88.2201528896715&year=2022&datasource=agera5						V4	ES
nakagawa1	Nakagawa_et_al_2017	https://www.nature.com/articles/s41598-017-09355-2	Starfish	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Asterias	Asterias_Amurensis	Carnivore	V4	23	43.3301	145.5828	2015		100.6666667	-3.3	18	7.383333333	76.75833333	13248767.17	6.408333333	55.25	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=43.3301005&lon=145.5828182&year=2015&datasource=agera5	"2 species, assumed relative similarity"					V4	SJ
nakagawa2	Nakagawa_et_al_2017	https://www.nature.com/articles/s41598-017-09355-2	Starfish	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Asterias	Asterias_Amurensis	Carnivore	V4	23	43.3301	145.5828	2015		100.6666667	-3.3	18	7.383333333	76.75833333	13248767.17	6.408333333	55.25	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=43.3301005&lon=145.5828182&year=2015&datasource=agera5	"2 species, assumed relative similarity"					V4	SJ
nakagawa3	Nakagawa_et_al_2017	https://www.nature.com/articles/s41598-017-09355-2	Starfish	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Asterias	Asterias_Amurensis	Carnivore	V4	23	43.3301	145.5828	2015		100.6666667	-3.3	18	7.383333333	76.75833333	13248767.17	6.408333333	55.25	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=43.3301005&lon=145.5828182&year=2015&datasource=agera5	"2 species, assumed relative similarity"					V4	SJ
nakagawa4	Nakagawa_et_al_2017	https://www.nature.com/articles/s41598-017-09355-2	Starfish	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Asterias	Asterias_Amurensis	Carnivore	V4	23	43.3301	145.5828	2015		100.6666667	-3.3	18	7.383333333	76.75833333	13248767.17	6.408333333	55.25	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=43.3301005&lon=145.5828182&year=2015&datasource=agera5	"2 species, assumed relative similarity"					V4	SJ
nakagawa5	Nakagawa_et_al_2017	https://www.nature.com/articles/s41598-017-09355-2	Starfish	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Asterias	Asterias_Amurensis	Carnivore	V4	23	43.3301	145.5828	2015		100.6666667	-3.3	18	7.383333333	76.75833333	13248767.17	6.408333333	55.25	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=43.3301005&lon=145.5828182&year=2015&datasource=agera5	"2 species, assumed relative similarity"					V4	SJ
Nielsen1	Nielsen_et_al_2017	https://peerj.com/articles/3317/	Rabbitfish	Chordata	Actinopterygii	Perciformes	Siganidae	Siganus	Siganus_Fuscescens	Herbivore	V4	-2	-31.8043	115.7185	2016		58.5	10.7	27.3	18.03333333	60.675	19265052.92	5.8	127.6666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-31.804303&lon=115.718519&year=2016&datasource=agera5						V4	NT
